,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
2822,SANTA FE,San Cristóbal,Huanqueros,82091130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
2823,SANTA FE,San Cristóbal,La Cabral,82091140,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0
2824,SANTA FE,San Cristóbal,La Rubia,82091150,0.0,31.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0
2825,SANTA FE,San Cristóbal,Las Palmeras,82091170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0
2826,SANTA FE,San Cristóbal,Moisés Ville,82091180,0.0,352.0,0.0,207.0,0.0,0.0,0.0,0.0,559.0
2827,SANTA FE,San Cristóbal,Monigotes,82091190,0.0,0.0,0.0,45.0,0.0,0.0,0.0,12.0,57.0
2828,SANTA FE,San Cristóbal,Ñanducita,82091200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0
2829,SANTA FE,San Cristóbal,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
2830,SANTA FE,San Cristóbal,Palacios,82091210,2.0,0.0,0.0,31.0,0.0,0.0,0.0,38.0,71.0
2831,SANTA FE,San Cristóbal,San Cristóbal,82091220,847.0,1.24,0.0,597.0,0.0,1.0,0.0,595.0,3.28
2832,SANTA FE,San Cristóbal,San Guillermo,82091230,990.0,1.5,0.0,47.0,0.0,0.0,0.0,195.0,2.73
2833,SANTA FE,San Cristóbal,Santurce,82091240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0
2834,SANTA FE,San Cristóbal,Soledad,82091250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0
2835,SANTA FE,San Cristóbal,Suardi,82091260,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,1.56
2836,SANTA FE,San Cristóbal,Villa Saralegui,82091270,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,51.0
2837,SANTA FE,San Cristóbal,Curupaity,82091110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
2838,SANTA FE,San Cristóbal,Colonia Ana,82091070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
2839,SANTA FE,San Cristóbal,Colonia Rosa,82091090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
2840,SANTA FE,San Javier,Alejandra,82098010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,453.0,454.0
2841,SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
2842,SANTA FE,San Javier,Colonia Durán,82098030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2843,SANTA FE,San Javier,Romang,82098050,0.0,801.0,0.0,2.0,195.0,0.0,0.0,369.0,1.37
2844,SANTA FE,San Javier,San Javier,82098060,0.0,826.0,0.0,96.0,0.0,0.0,0.0,194.0,1.12
2845,SANTA FE,San Javier,La Brava,82098040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
2846,SANTA FE,San Jerónimo,Arocena,82105010,0.0,184.0,0.0,0.0,400.0,0.0,0.0,0.0,584.0
2847,SANTA FE,San Jerónimo,Barrancas,82105030,474.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,951.0
2848,SANTA FE,San Jerónimo,Barrio Caima,82105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
2849,SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,245.0
2850,SANTA FE,San Jerónimo,Centeno,82105080,843.0,0.0,0.0,52.0,5.0,0.0,0.0,0.0,900.0
2851,SANTA FE,San Jerónimo,Coronda,82105090,603.0,0.0,0.0,3.28,215.0,0.0,0.0,883.0,4.98
2852,SANTA FE,San Jerónimo,Desvío Arijón,82105100,151.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,205.0
2853,SANTA FE,San Jerónimo,Díaz,82105110,256.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,514.0
2854,SANTA FE,San Jerónimo,Gaboto,82105120,0.0,0.0,0.0,0.0,201.0,0.0,0.0,240.0,441.0
2855,SANTA FE,San Jerónimo,Gálvez,82105130,3.38,0.0,0.0,4.07,0.0,1.0,0.0,20.0,7.47
2856,SANTA FE,San Jerónimo,Gessler,82105140,129.0,0.0,0.0,69.0,0.0,0.0,0.0,63.0,261.0
2857,SANTA FE,San Jerónimo,Irigoyen,82105150,0.0,94.0,0.0,0.0,0.0,0.0,0.0,313.0,407.0
2858,SANTA FE,San Jerónimo,Larrechea,82105160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
2859,SANTA FE,San Jerónimo,Loma Alta,82105170,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0
2860,SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,31.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0
2861,SANTA FE,San Jerónimo,Maciel,82105190,543.0,782.0,0.0,0.0,136.0,0.0,0.0,1.0,1.46
2862,SANTA FE,San Jerónimo,Monje,82105200,464.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,613.0
2863,SANTA FE,San Jerónimo,San Fabián,82105230,71.0,93.0,0.0,0.0,0.0,0.0,0.0,70.0,234.0
2864,SANTA FE,San Jerónimo,San Genaro,82105240,462.0,0.0,0.0,855.0,0.0,0.0,0.0,49.0,1.37
2865,SANTA FE,San Jerónimo,San Genaro Norte,82105250,1.03,1.0,0.0,55.0,0.0,0.0,0.0,0.0,1.08
2866,SANTA FE,San Jerónimo,San Eugenio,82105220,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
2867,SANTA FE,San Justo,Angeloni,82112010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0
2868,SANTA FE,San Justo,Cayastacito,82112020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0
2869,SANTA FE,San Justo,Esther,82112040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
2870,SANTA FE,San Justo,Gobernador Crespo,82112050,150.0,1.08,0.0,0.0,0.0,0.0,0.0,257.0,1.49
2871,SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257.0,327.0,0.0,0.0,0.0,0.0,0.0,31.0,615.0
2872,SANTA FE,San Justo,Marcelino Escalada,82112080,100.0,90.0,0.0,0.0,0.0,0.0,0.0,128.0,318.0
2873,SANTA FE,San Justo,Naré,82112090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
